name,ring,quadrant,isNew,moved,description
gGGXtNOFazIb,adopt,tools,false,0,AALpdAGXZcNPXWCmAiVyuaMXzEJAXeFfWiPZniGkZGbVgRjVBIjQzRqrbHikCBLxaaSnLOWuuMnDgJLhRLSMieiRXyoXOttLFxVwuDojYCSzRtecCFgPnNcAnYeUxbzSN
XGXRNjMjDwCr,assess,tools,false,2,HIVPNwzuqCbqZfreGgWKwdTxCTfcCtrIUfvoetlbRNtxUcRKXPYEAbHQKUwAxHJYMCCcglNzfLMJdMCKLTSZmJzXbkIPudGkHuRbGOcLQFONeNxhFYrOMLMjHEYKxMYoXpP
mgjfUX,hold,tools,true,1,lOkAlfowoIEqrkKZcpBpojmjSNefXvHrdDkBdxlUmohHJdHCslfhzwLQGqrLpagMbURgrGsOtBtRjAvKDNYP
JQTNFjedNCmW,trial,tools,true,0,nwByyVXLXRYXWbSwEhPJXYiUPmaLgxAmxDEHGXTeDNQWUbOIgwyxlhiyuDcfilJaRMuvnMvAzCFYgAkOjZHSJRzGQI
IRbqQ,hold,techniques,true,3,QrvAarlCEbZTCufLwkDDKddaODJkhFLgoKZgkSLiBvhVvCJGxMTdlncNkRf
EfcFO,hold,techniques,false,2,byXkpKbIsgCtDKBCIDptGvgvhcXbVXGnvXRvlXSBkBRaoqc
rptXrfWUPuIQsr,hold,techniques,true,-2,pwAMBMwIlCplGXAUvMzKpeudVrVSFrVzNjkYbDbDbIrbuHqRRtllJeKpFAMZYnSOdjIFHdUdXIOgrHbLiBLpQaytBTXopHCCAedjiLbsSNhbTAJWCXmzmvUyzWgfDfqrQkorcT
nxZzy,adopt,platforms,false,0,gOfNeamwuPAwWseOemFjpSZvpkwuTBQAmvTDHdZEIEAPbRJgaTtNflhHtGnXyOyXBeSnltYABxXghiVGGpXvdOEWZQZvHJwhUshyZqverbSIBIrHlhKmOr
SxfNPOcPUQRpvy,hold,techniques,false,-3,IUDNixHfVDeNQwmRxjRfOxiZcEHgEyWUPSBsmlYhkteInPYfd
DDxJ,trial,techniques,false,-1,MNCStuXCOEDMsbmJIPzGMdxTHKoZkoOnpuHSHuUXfqsQqUXGjWnXJiSRFRZyLlNSvoOQCSaEaaPwRCOLCvyfWBzZsWlChUQWeAKaqqpDBzxiAPoFZzmLPXxQBUEVJuDamH
gnAnfHWLVC,assess,languages & frameworks,false,-3,dlgfIokUzPDUMJzzhZcBcEgbFHNuMutvi
KaF,adopt,languages & frameworks,false,-2,KPvmxtuxVqdpNJWFAbeuMTbTJUEdYiWVBxsLlXSMhhaWSQIPScreVwuAMOHhikpdchrhdELcgLPQUnVIhdicpyDw
GhsKgXyuNafcbWY,assess,tools,true,-3,XsvPjBEPbsviNWZgnSNNS
WlLejUpNLZLZ,hold,techniques,true,-2,vPpABmZNfTUimfyAFneWqCKPmPVZSzVCBtBdDjptYMYGW
HAODurcJcaUrMFo,trial,tools,true,3,cfFECzdnTIvSRMUmLTtpeloFuzDDBlFpWMJPRbpyLqYHRIInkabib
TlbZDpKpKbtSrGb,trial,languages & frameworks,false,0,tVUvmKwQybRdirseAAngujXQVbiulPSEsizPO
atbriItX,trial,techniques,true,-2,NbpFsmSWsbsRosEcIylhUQlqZTveqcVshskaIVhBqfuzbbVfUHjnMcvyxKtGKCgSuQGztTgOuGWfbyDOBIfqizqIWDUdPkoHpg
KoMLMGSQKJjv,hold,platforms,false,-1,jODrMiVsjAoWzPyMJiYKnwZBfsMaJIJwuJusRfDVVlViMUUaGXRYiom
pqRxINUdRJkM,hold,languages & frameworks,false,3,IxYGMkTmPjiwhodlDTWPeVXklwXvsVlV
ZSp,adopt,tools,true,1,JZrJWuMpCcQxmOfxpYDiPeFEqXhzXXClsHdfmIqkZGDZnPQZAzMiesVhHHNlTapKxzwRpWG
Ir,trial,tools,false,2,HiRToGItKPolMvXMgyyMdsErMLzA
JPNdcFqlkdbZ,hold,platforms,true,0,knDBQnJCHURLimfuTuxOGjryomjnfLyayEkRUsiqkRGDHsgvzJRXFsTobtCCjULJdPdmZGLTBPBluUSKCkaovkOVKSxoBgswZVnwrvhkGqqiIiNzuGfdMgoDUQtgJCjEz
xNWRkwFTWyqBL,assess,techniques,false,1,onEavtYHusTxBuPoHtIZWFiAoRsXGgrTPnGvkvgmZAHiTrtqOolvMcTzSRRQOWJmjEfMTNGwygydbESshIksVCIJuraM
BHZSkKBvKefW,assess,techniques,true,3,CDBDzHADmIVlDCVDraaLrwOAjHqnkiaFjPtTcsczQueNaBhdeRPPttyWkTEJEbMSynlANAbCIvRXSTvruKSFwCOP
UqUZb,adopt,languages & frameworks,true,1,OJBaQfRLzJWeBddBDfOesoPJKHLEiSOOlZzWMuhEMNVFFonTRPQVzdHhejvROaVzPdZgcYPLq
iUrAau,hold,tools,true,0,ZfEurocKiZIRvIIhVbhzIwzeXrdupTsvJlUiGYDLWrTtBCofVKcyYzUtDIGQYOJVVyPzewvyJPJuVXScMbiIPQTn
ZGrUOpKkeRYr,assess,languages & frameworks,true,-1,hdVyUNDUpuJULxYNOZIouoeYmeKXeXLelrAFQyNWIJCYrLiNcNbrCUCSDdPuvmlnAUhItJoGvLQuThBrSBvHRIB
wIYtcLcFD,assess,platforms,true,-1,jynUAyPYoMCKKIIxbdGRiTtkDIVAFsGJEhmCvShAUAvctfbZYDXUlfCbbCrEvmGyB
LY,adopt,languages & frameworks,true,-3,fbWcCeRIUupnaxyRzjUltngekQTZrvkCrrOdwCzILLoGYVRZBESQXMRHLwWSSCyIIyPulKxpSsponPfwOYaDcbpctZTvAWiqVZHAZG
ZEuIemP,adopt,tools,false,3,OmzMwCpuaubsersjEOZlhnuBySAcAJf
ywbkkbiWUM,trial,platforms,true,1,maQeqnOJvTsRHmcZFZFHeIQMEvDJwRncLFrfzJigwczDHKuSqbIocWoEkQrrCQxgzkZcHQOjHNdYuQayEmNXrDCFGbMLEQ
FUQsR,trial,tools,true,2,vQVvFDwJxgAdrqKjDCoHBmIVJYwPqNaBFRIDhFwEnYZJiFbFAhOPygIrgablGypnAJhGaJSZaGesHlCXqMmjYqrBOvaxKuFychXnwHMGtBZoRMAAfNCxMTIdMEeljmnTqr
MKbWoHur,trial,platforms,true,0,wGMUaphPfXfkxuayPSPiLTpXaelDzLtbGgtEhfLpufOlxk
MPcYhmlZcbMClcm,adopt,techniques,false,1,WVSAcsUbnymGfBmcYafKVaBHXfulGOmEPfCGIoVrjjGHvGURtABKmyswBMaWfymCoggDSMHIFIfVjjYIKEcxLrcThmywDDNznjPaKiNMRvypNHEVcfXdUvTQUZPefxAzWQZEKCCKqyGOzy
JGUOUOBM,assess,platforms,true,-2,WgkDZPHwSTsCApDrmgBUfGYkUefitELkeiTTKkgPbqzUBnrhRlGgKlYRZNRqjGbwmvpkYDaUIyGRAUhzVORobXzeIUGiBcQMcOBtpTxaGmCCqieddFvknlWvTXWuirBFOpnXIITVVMyMRkNq
wmoD,hold,platforms,false,1,KOjegQfZjSlvVEyVdwvKhfdYaQJLpADcBuvzUjqcoLJjqrqUewXuHKrOJdOimBAoxSJnPxGzAVeFFKLuuRNzkFOqOClVoCkipMWNJNhmMHwpUHhNOuKjdi
EbLZPctLJzchrF,assess,tools,false,-3,LyWopvnxdxORPLZbIbTvNJzXzPFxoiTmEafDsNHFXIcuzLAVdqOFkzXWihDffaoPZhMahqptMDSKYLiDMRMnVIJoZLWA
ylt,adopt,tools,false,-3,ZnpWdjowcGwgXkzxTOQwTogJlpfknCryOoFAtBEiJYTbopfSNkmvFIZQriIZTAVBMfeCTPF
QEQslu,adopt,techniques,true,3,dXhoEISGcpbqqAaTwZKsOMjPRpBnKuBTMmoPlONTPiuPZQzIxibGzOhqVVaPLoaWZeDLVOuinreKgxiXQDdoWTijNlEFEpCoNKysKYUmbeFfKCSrTYmhKXoXDBgEgjtZiehVjUXJOWKCYLLTy
knCuqvo,hold,languages & frameworks,false,3,nNxYLpRNkLfIzZBOqKvvNcgaR
qThComcNZnaoj,hold,techniques,false,3,NONCTxyiUqbbNTRIBykktefMhMorlWtYeQWGUiUzWsgdFvIcJMasnqjEbrbJQPaDqFeuQNAPDiYmvMZwRnauuTkGZSoW
ccIknvlctLyG,trial,tools,false,-2,UWpLhoUGqjZVTOyOzdQdffNspXrmRNetzGQObxIueb
jQpgW,hold,techniques,true,-1,htxwtXqQLdCYrgoDJKhSmJWeKPIZAiPlDoTsRTBomGBdGVDgVwhcWkYTqrdmWiBXfTAVnMqTADDZQPoSiboUyRPQdNZZOVxrWaPlGLgcduhIzHaDbp
ajbdWqKG,assess,languages & frameworks,false,2,vORYyORURQFDqBbFGwSQJxbtvRwZwMqbkAOQdfAUZYOrVtJEoOqVsQBtRrHRnZKOwhkgPZnQbADhTgXyPDDeSNtDPYgMKDaDqLvOyMoGPhyQ
kYBll,adopt,platforms,true,-1,MSrHsVRIUTkeShkYETdIyALubdTChRrwjBWgUogGQCaPRgzzWUBKCC
bcUERTWDrbvS,trial,tools,true,-2,SpFSzPjheIftXgebuEjDgfvXwafQCAJfgjBkuzjtwy
LWLlZQYsOSOIw,hold,languages & frameworks,true,2,EIpvhwLwHhIcjnQwbScTTqqxsHTEVpyoAYHGOcosRwvwNhFBXNUobXzncpqiN
xhwHickDGoN,assess,platforms,true,-2,sFaaXQMnqlIOFLvvbomovuCUbbtkPLUVoMFSzjPuCCaGoJIYCERIzarRUdRzGnoPBZYQNNXiCWEFVRnNrMnvPUylknSDTcctRmFMVckzGzGVwtCCvuNBOaYChXqJMmUoLFT
GQUdU,assess,languages & frameworks,true,2,PGIojsCDflDUULIPIUjsQqrGkzVrSQcKwDHutbrnegroBmUdQzpTincmmgCsBjWILCWUEBYDBAHFXBQWYPBoJiRWtcXWIdgSbRFSIQbpFmbjvkCurgdSyqWDZjIwD
lr,adopt,techniques,false,3,vPboiXykQLChvwDbTTahLWnfoIpuQeduUeDRQHMYtAnbKNboXiPEgOUZdsQKWsFfgvawZnXGhSWoyNJvNMipedJPEMwYQcShTatyDRUaipasLEjruKbmAZVTkzRxllDyzNMewVdlJMz
jVXwv,hold,platforms,true,-2,YdqIzYHxFcOiNqccthAwXoNmEUTwxiYZOmIXgiwukxfjhtQLHguPEtHpyRXftUBRDwHgnXpOEmCxUjHln
HWyJJC,hold,platforms,false,1,rPDhPhQKZseBLQmGalplUmRbcZlueMXKkscsJgaBHIEPlezssGvxLjhBQCXxfMOkCUVGGURCZcbyaYANHDIvPZJYAGCVESb
gFvHz,adopt,platforms,true,-1,PvYTUJOslniswjvujnPBcCYMCGFWDLoKVyeBK
ZTM,assess,platforms,true,2,UJJunvIIENshDqHWrBwwWAudnbcYRdieHMROyFdhJIEzJBsRNWWQMjlNysMNLqAUKuijGYOT
DLO,hold,platforms,false,-1,xXyvdFIyFuvEgnavHkSQayhHzHNJ
hDKGGhiMJ,trial,techniques,false,-3,IpdGTfKVBUOedHaYfuWHdXcJGvpWBtlvcsxOCNhGGPNrMZXBkglUaqwqayuElGM
qrK,adopt,languages & frameworks,false,-3,BMgZGlOyruxcwJpzomxOAAhlCbdPcrujadNGETxwuUjEvCUJHymKDPJAfQnqlaFaxJBaEhWTkiTRdEwzckgpgzmMidbSQkYfbRyQYZInMkeB
qAX,trial,techniques,true,-1,IRpPpmFjxpSMzbBeiRgmpuabbZczRLAKEMmUCUSKCyCoRLnustGzTbXOaXVXr
MVU,assess,platforms,false,-1,YnHMobLlFWOQQupmfIfMpLxHLztMfaDuYXHaQFgIATMdIhgbYbUETvAncpJvgNCOWLgkokkLMsLqXqFCqOskUwgQjZucaXEiYhFStQbcsnMvezawVHg
RzQdH,adopt,tools,true,-2,WBHLYtowELUVVlqQzeMVhiaXXJEmAJOqorOnSqRjVXoZfIopNijlirhRIrVHJmpPTmsvdrlozIJVrLcwOhSnKRuyrYflTCyoaOEaUqZkBxXbkdOLSKzXvkUBXJxuPArOStATGDoAbyyzUqzEHN
pZUxgwL,trial,platforms,false,-3,upeUXYHrTBzNuGauitQcZgwCKowVXlBtoJXeeqhIDLKKTwDkZzsKSOlddzanYZUkagXEtUYYrCirQoKnMCKTc
cdVqsIaNpotkCuO,adopt,languages & frameworks,false,3,QuuvDQyqHPbPXYIvjVXr
DGIlIyauKvhvCTS,adopt,platforms,false,1,GOBuswWnxfRmHxSdGQMQimLAyLqWJBsSeqIPbOLfZohflQGUPrOFcicDLcj
YAsHjFWkgFgNh,assess,platforms,true,-3,wAJdDTvOmcVHGgdRNsJpmaEcyuxFKpBaTsJjXjdQChIPVkECUSptbcUAMcFjCDzqIEFLLzlZvvSKnySaChLAhnuWSnlIAIkExJEFQhRRlmnMOYycNGLVcoohiVN
KojTHyx,hold,languages & frameworks,false,-1,ErDKRKOAqPXNbHPkyHLJjoleUMCEUwqpdKhBCLCvvdfGwICELuvwRcx
tYDL,assess,tools,false,-2,xyeVnJxezqVWNWadIYmfKxUeuCYpdBYNGRxfBEzopLimQndmzREToRBUABpKaIojyjGGRHivHhnFzrZsVwDQtLLHHZTwNwHyWesbmengtACUNOMRjXcGPTUYeKNJLxJqPfLg
LLErN,trial,platforms,false,-2,VlFoEgvfgCBGSaLbYuPPXkDZPZMcDUUzouCwk
LN,hold,techniques,true,-2,umftbmVRyBuVLUoPEIrFfLdeYZgpQDvgJNTcccXZmJwkTjZYvObLryiSGKsQhuUQZwctJhrGKpPhIKYSMiSqlf
Zn,adopt,techniques,true,-2,ZpISQhCgPIrFYyNzenfXsXzzVnHnyzmwzkeiIoEQGQrrsdRAxalTHBCcCsCRfeOFvkbRPLEjQNYAgRemzJS
Hag,trial,languages & frameworks,true,3,ULOvnIKsZgTyPqCpbNbtINvYMYbyN
cbSgDPlvHk,adopt,languages & frameworks,true,1,iEsIjsZwPaNhuCDSPJxcIWeyluvPivzH
HcHlVUFFqdQk,adopt,languages & frameworks,true,2,vUCEAxbMPJFUGrjVqkUYwOqJd
ikQ,trial,tools,true,3,fjNIpDaWfibOWzsvoDgGlGcXdUdfRadjOpQXNNrKzrHlwDSTlGeYoAZqANVLrstZnqjgjkFZlIrTAtFuCRxhnXyPAIipKZvANRLHRGGjAdMd
WtvXQTV,assess,platforms,true,0,chkOYOqrjhNvaTnZDYXZacdJDnCSIkRlzairakrPAGNDYxtPVnDkOIJXLPL
gjCOmFB,hold,languages & frameworks,true,-3,LWrRlzPVacYthhEAMcLREenWXecNKptQrAdasbdthcaJKMNAcbhNiADpynOyAFoOJIqoeeuWHxaZlTHHhcqI
TiRwXiMzMslwQ,adopt,languages & frameworks,false,0,xXmfipHpweClHQLTgeJjznUlCDnUbnClgoNXbSDUZtRjYcdFnIjdqTHCpwmpTAcNEMhAAOfAqRkZFVZdYlXnqUAumcOOGHLdyxrFaQLLFNPbyWOfrWXCkshSxz
qFh,trial,tools,false,2,FPoJwqiIDdChdVNdyTdyQKxFLHmBPaKda
znWqvtTwXc,adopt,techniques,true,3,xsuiARFgmOTdAejicJZXCRFgrYiSeIChbaWDaTPHfQHtc
TWaIkQRsr,adopt,techniques,false,2,UbeltqbailwGhMpTdmVmfWQZNHQRPoHHOkgAeyiqTgvF
ZPWsUk,adopt,techniques,false,3,hXuPlYoAyPbJxrNilSzNiecElYaobbjkwmeTsLegHqAEjenIpqbsVwFezDoZnrgIGGDXfNaWOMKmYjLsmpHWCCGMYnCqYrTdRQIDYwjpwyTsSYnvCeOzXodwpEilXCDkLjKoQPhmFBM
HM,adopt,platforms,true,-3,cmZbiWODziPxQfTwOXmiVsqsIXZEtMwwMRwWyzgpULrDbtmpexlYCMaWjHpGegQXeuuRtiH
gqdiwTtnIHooQkD,trial,tools,false,2,XSyvzlxXjYGvqFilSNiYXAvbevVfYkRblGvTWTdlMEAtRABuXLtjSwWMtovOJQJMNacsZpPOMUAkOZatyRsRcniuDovBIRzwQffjvAe
jLY,hold,platforms,false,0,rqJGYKQUoyBavUjvAliTElCMcEKzVnuFNgvyCvWcspcxrPiXxUIugMcrnEIQAKGZdovHVmoyJUOGiLxVkyVHAJBkiNMGPnSXWqdTxryIdDaQ
KxhVxgGxmLXypqH,hold,tools,true,2,sPNuOXqGfGSZxSVcHyTTmCpJZRWpQWvXpmoPI
KsRlMaLKiBeOyu,trial,tools,true,1,qcOpIyTcWuEztIwvdxEdpqPqdmZsVBAUNTSKcSsinECfvSIhNwnfsyFtmymMXnmHqszPiGRuYkyjzEXDLCsGUsnVIkDjRBwtBvfeLmGAkDbOFQxQMffYCxjuKVXZcLiHo
QTa,assess,platforms,false,-3,RfxOnfftrXKBBxKgqgtp
PNytlfKmcsVS,trial,techniques,false,2,mUbjLYIXnPAzVjHLtsVeIQKYPPiRAAvYTnxyECslbfllELVLoWAzJNUaQkvWHlclxqktVZeOeCoYVLpAURMVZqGvypDCwKEBwINcTbTJVuCkyGXNxtZtHFfwuJErVdBRMtXNVLCyqgDgg
lbE,trial,languages & frameworks,true,1,PfbKnPqNsHPYTxOZsbaGGTSiBrS
mD,hold,platforms,true,-3,dFQgNJLsLvsdcospUvEFSbZDDatAUFXCrkWjQwUzU
WL,assess,languages & frameworks,false,3,nXPZRIPbqIiKDgrYOXjHOSzvEaDPgkiilYqWPtfqUZJHHafxJfjRnDaIAeGyhaRzouBBnYWYJbBr
YF,hold,tools,true,2,RBICtNfhlxYVLPnIWKIVrmlfltMiMZBKogTHFeCEngwpcDaAdujbRZEhyeRYmjyLkFkkdQMTkkXGnumriHDzHuHgrfiCVtSGARFIMyUrxZbMllvBTutPbHDKPTzWWwUyQIQRK
ZCeLoGlYHoC,assess,languages & frameworks,true,-1,zxXKvmOZwaCPWkOTywoGyqldcoeujxyXULECeaUtyXwbjqMClhfUwyeLLSVhFxcuawTYoIuEuoMCKUIIySdOrjnCraZuuoLIDjWevObHhwUxAWnJjyoHBcdAOhsgDDsQugiv
lcIIIr,adopt,languages & frameworks,false,-3,qftuIBStezrmdjjZYJCFFIOzbxYrGqub
uQJPM,assess,tools,false,2,FZxtyvwoEkISnJFZyQLUJWYZKymJyHlTlLgZSofYUykcVFIQPwfDLBsHMZTofmxCHpXJXRiFFTOvZo
uBc,trial,techniques,true,3,mezaZrrjbPpApmTFBVttmuZnkmUKEPFCrvDEvTDXYLPfwsDZiyLjIHFDSmpJxyDBLdJgDGxBQSuWOJEtEYHCtjnQIiOkiBAjBSZuKQCNRyZpjaEzTHDSVyLJvpxIRqYYPwJXvZjqvbyREffikDNHpa
doA,trial,languages & frameworks,true,2,CsZUWDJsilXbFCYFjSSvXtbnv
LqNc,trial,languages & frameworks,false,-1,rdBZNbsoibQHvOqepUhgDfpiKfsgIACsYgNuGlGplkoRiXmnounSSLvOHxWFRT
Fv,adopt,languages & frameworks,false,0,xggJukJaMFNMsykfhTKcCxTcY
Oys,adopt,platforms,false,-1,yQrRypUmAAOeNRkjAQxivyOEqGMcOXGTcGdwrG
hSmHn,adopt,tools,true,3,BRfRKoHilyXYCPdouAxvOMqAPkSNRrztGxOnYKJMHlhKAeArjPtgzVgMHSkXdwcA
YfSFNirZ,hold,languages & frameworks,false,1,OkURZVQBGPlTNJoKpLKKEMyovZKLZPhlrVEKwRyubYmkVBHjCwsRhunVuSyvRzXpBCbUrtmOWxaqnPGeDkCrhqYkbDWNyEjaNgHqDljLCCKzpmuxehHjnyphSVFJ
iRqlJlRqVnFS,adopt,languages & frameworks,false,0,OyPXkyRepaaMwBsSyEWOuQgkIuHjVVRGeVroGejgQArdxAoWDMVCKyfgyDvBUlcSYMPmwfLIEFsqBtYokZxDiFsuA
IsdeSdfsUEu,assess,tools,false,-2,OgAYFHolmBunAFOgZdnCbPYAekykIkjTrBIBILvEFKnfQLYtGkJoXDQLHuKoLgKYaenbOeJxlDFrrCYdcsKueCqlcCIAQcrNkMjiqZPqoiUNXickiLjTcTRlzncVpDfgkRLZOeaG
YUEImbUuGSMBImd,trial,languages & frameworks,false,-3,HrpYFfvxHLNNqCRiRBnlTReRaZPNI
rbsnDrjPVK,hold,techniques,true,-3,pwqtyZcnMARkItOGyBHModszDJAmRfZtGgAcxfSUWfGixTuaAbEyBZAtxlQbjsbe
KPHOFB,hold,tools,false,-3,BqLdOChIaZZtlSYfTZFWaaXjfZPUPHCranEmPJOxzKScpUL
ixsGZEHdVeekiAO,adopt,platforms,true,0,XQWqSZHOHxlmsEGUrVvwKclUQmjKygZBBAVMkvPtgHWvDo
avKPMBdArsOnmw,hold,techniques,true,-1,yvaxKsPrKisderQtiPxviXBofZvSNQhiKYckFHGeVxvfOvptMEnIWYvJqMylFEmxatfCfnBKJunRwpWhddedqFcluNhhiFmIfunHIPlZKdavilFVeZCNHAvGCvCJsYoywuyuktKKiXPvzLNcXXtSzX
pz,trial,techniques,false,2,JMJNUFFzDinnEBZLaJYEFDtpoxFKtMNLYkFeVepQsuIRUIeACaYGKnmXuyTJeOifbfOnrauqMrWIL
CnkPyAAeJk,assess,techniques,false,1,ZswAQotaPxDBuQzuuRuLqStDIgkdGcmLhkyHcoaLmpKbZx
jxlMn,assess,platforms,false,1,mTlPpHuYDftnvqCceGXQQOrERNshSHyghZMcfBiQobbAFPHGFxKwlhwBwLfEkujypcKQUKFVbJcCgXfvEzqEKEzcJUxGKohfpUAnHCvoDuHsfQADkofrlBF
GqfmTejBOPReK,trial,languages & frameworks,true,1,ZdblpWwhUakjZzYNFIhuqhrpLPbSdeIcMPefgmmzoLLiZjBYwFKnt
LyVxfTfCy,trial,platforms,true,2,YXbxmAjpJCzMvTPUDGiGxgvYkaIZLrxbrrCNVbUyQLgvvDaWYVefBwIxbMSdjRRNsVslVLtIPxXvVVlKLSqpGlwWddzMvyCdySLazpCNwKdPgLqVIzvpfFpwDkTUVLjbb
KyYDYdNBj,hold,techniques,true,-2,BOdVZtOuQRVQkrzRUsuPAUlBIeabnIKpPoLQKtbyClYfiJuCgJaoFiwdbEQTXtmkWnzvQwnLCcPboNvicctLUNnkRgqupGqeqGXpXjkcDjRFvkSuffQPPheNXQKneahepPxcvMbw
gU,hold,languages & frameworks,false,-3,GqeLhqjtwHgCeHpmknjsaDaYFZAHppAbIaEztUNzBFubDUlGTQYGXMUkDMRbkQfFioqykZoXxPUgOdDUdReKHdWIrikCE
uQLPuxp,trial,tools,false,0,WjiEcsNhVuxWcgrJAoakAtsuPnYqjocXyv
WlkofNNflLxeurW,trial,techniques,false,-1,PVwqSbrHdTnmvAdETNoKWscOFEbRkiYaeovZHILrCBNeHTtIOGFRqJEPnSHiAuTFTjazzYgyMzrUPcBqKpZNDfLYEMuvfRrtXlyVnIRpATuVyMENoMOWftqu
abubgJG,adopt,languages & frameworks,true,1,DPPFqndevIkXBkqbEZJIvycqrKQbnCGWxgqwfIqXFwIZkZCYQCaBWWJeaYTGNeOEHKXYDfaoJMuwbqIefMiNjdEZyHWwOhcrdWncJASqPmqkjluQAMkFPjPDNM
LSuzOsxrXHSMUkV,trial,techniques,true,3,SCvXvEnsStHZyUXrFlaHjpfNINHMOgCdyGFmKryjNjRsHbYbWsQlDZiPsDeLwxl
zvMl,trial,techniques,false,-1,WMeSqBhezYoBYYFvKrILbPZYPogTiZumiTOEcTjiGDPUGFjEAZkoAQKzKlERAMiduzSwHHqRASdKxIVJdhLs
qQAn,assess,languages & frameworks,false,2,VUMGJamxyUkozorLgMEssrpfjqJQPrMiyYexLwFydgGjIFwfqlBzMwRMOubzNtlFPlCuzvtEcibmCgBNxZWtXdlUZqpHnucaryZXVZezVbyvfisxjthMgYwJLjvLWvID
zuLCFzCRwJnLW,hold,tools,true,3,eUSGvirtZySFlQWDxmuqysvfQmFPlKkjsEQlefngzoeCjjGveGiTKaMAzBJfREZBWXTPGesbBcHIcHAkbQXXbkgdiZOhYBXvlpMszgKZYEqh
OOAJcKnWmgEL,assess,languages & frameworks,false,3,bAdDtWDQTEiRIQFPilbuBnxFkSSRhuANCqAadhDsIasqKXGNIlblwafPZYlWaCafDaAwGlXLQFZqUaCJpIgyNvl
vYNylQhjMkeyjwo,trial,tools,false,-2,wMiQiTssTeUHfELYiWGHnVcCTtzeDDjaZudFodQcmZVNyhomVKaKSbCUljZjGSLhizeWbqUvlbOcRjBFhWZuWFTftQKQsgchisnuUTKwiBZkbgwCOTvTDiYeagqYwtNPieuOOTHqDdqs
YUeY,adopt,platforms,false,-3,mTccKqrPWAZmmHDdLEdnAHxtwcrpzMOLOVoREVjjUDHOdGeWIpBKjriuEhJhmLHniecYtPOBnwLyAfsUZVDJqIWztPnYYCeTpyXvIPunkNrYUXfLvGbcnfMjHvobaImZbHpVLPAspHaBZER
jISyUBsHJCf,adopt,languages & frameworks,false,1,KmeTgkuWYESmufzgZqVVmHFVhMPcxyNYIoKYFmyZNpvmwJwJGTLozlrSzqhqoipepWyqMzjgezKadKTeTYSxfyltitqJaVzgKrWMWZeLZtiBrxFcaGEgUJmwMiPbVFnJdPqsm
ZHBEaosthL,adopt,platforms,true,-3,fWJnYKuniLqaaqBIQuQmUsumztFBMxFVIjUiJhSWpmEwbasquUMCgMvZMwZlDxKTXFt
mYGBhn,trial,tools,false,1,bTbjdePyBCnUiXcuzvxtgEdmOQPFYeqNHbAxGXKNlJYHXWRxRrOpPbFLGGiJmegRgfXbZCjnMWJTlGccKtxdatfRDSlYpFyBgJEq
LZ,hold,languages & frameworks,true,3,rzncrmaLFaffZAWGcTfbvaBtjjqINaKtnbWRrkCkIcQuATNNWAvcbupFneyLFJuvXedSYqinbpDhTJgjKrFczlZBoWkLWTgbBkPuvHTYBLbidFRtwhnVvXtBsCmUBWPb
Ot,trial,techniques,false,-3,EqjfLwXRzOXztEpWJacDsFcdMHeuJahPDXgFfQrPTtFUMuANBztDsYDTtPgGRSIymHkAHsHAGTJeugYWoWHEfXjdgfk
lqy,hold,techniques,false,3,RJPwsFDNTyfpXKnlzfwLVIoYQINYCsEfXtmwmcitOnXQIqohzjUDLCdTygzxDBSCcoUetahucgmSeiLnLpFzrXHWEuIwuwWPtSQZPjNhZtbl
brEvXCNaCzyM,assess,languages & frameworks,true,3,UDMgiamAURGYdCiTfAwqtdKndCDFlBDMVdQYvhecpveqOKBxcdhlOKqFeyHXsfEeaDBjFvZdsM
HONe,hold,tools,true,2,cCajxvlJnRAgFMUnZHSRKSpLNmeoepnjGHqPflWMqX
qBMFqwm,trial,languages & frameworks,false,3,TZoinzXVtObjVlwQAlDPAwoZasDAMuzoKaLqdpcJropbkiNv
px,assess,languages & frameworks,true,-2,RhcHpUTsxspHcNgwzgnPCZefMkEYLRwsNhTjYZDGZdZvZbvNivFnYQHakexmnxRhJmRZKeSVbQrUdtMXVNVRZdjjrmWhXEfkxvbubgzBcFlqE
XQeJlQHjDdOi,hold,platforms,false,-1,PYNceytULvGeasdThmgNNyihxjgBqLGvMOmrYSiYYibgTZZImYRztHDeDXCtPUnleyBfiVsgBRZMonRdAdcyfivNkYjEACLXoXVWKSNFlcoSIhTlscIpuo
iAx,assess,techniques,true,0,CYHdGtPelGViURRCMiRxIXazXviaMvRDVeAirPYZHgKDNQFeGRZBNJlkrnfVDYjVBIoeqYWlktNYrIiqWKLgiNFzjOPGYOBESVqAnmhklBuOVLeOfCzTNfwiLZskwgplXudF
qxnagSDKTsuGrm,trial,techniques,false,2,SeCtCGdjhOJkqOigbTEEJDGwLRgLILv
xkEbOWiUFZ,assess,tools,true,-1,UuVeigmufPwCnqkPwUkFBvbkATyTonTYXXqfEMJWIammuFIfbTrTRjgeGkQaVZdtOmJhKoIDQdHSVlgaORPYhlqakDiFikLWVWgOMuYDo
qCvWZxT,assess,platforms,false,-1,KAvAdjvroEaIjgKDjaywivDaDOVjYdYDZCutxrmPgVAmhxNRJPHeiLpXSZIXAYQfaeWNWuLsvlcEeOfkpdwxHAVWsHhuvssKeyGZQxEwUcBrvUMtUBpfVsewFeCysfhv
